validation_pair_id,method,candidate_index,gene_symbol,gene_entrez_id,median_rank_percentile,mean_rank_percentile,q1_rank_percentile,q3_rank_percentile,min_rank_percentile,max_rank_percentile,seed_0_rank_percentile,seed_10_rank_percentile,seed_20_rank_percentile,seed_30_rank_percentile,seed_40_rank_percentile,seed_50_rank_percentile,seed_60_rank_percentile,seed_70_rank_percentile,seed_80_rank_percentile,seed_90_rank_percentile
96881d08e0b9193babeb,TriMoGCL,372,ADRB1,153,20.875085645769097,22.739165810208977,14.929128126070571,30.565369133264817,9.116992120589243,37.19167523124358,31.162213086673518,19.782031517643027,21.96813977389517,15.773809523809524,35.53871188763275,9.116992120589243,28.774837273038713,37.19167523124358,13.435680027406645,14.647567660157588
96881d08e0b9193babeb,TriMoGCL,10041,HTR1B,3351,28.75342583076396,29.671120246659815,15.896925316889345,37.277856286399455,10.352432339842412,55.821771154504965,38.70118191161357,33.007879410757106,10.352432339842412,13.842497430626928,51.64011647824597,29.96103117505995,21.96385748544022,55.821771154504965,27.545820486467967,13.874614594039054
96881d08e0b9193babeb,TriMoGCL,23070,HTR2A,3356,10.426301815690305,16.26841384035629,9.076845666324084,24.31429856115108,3.8883179170948954,37.11031175059952,25.488180883864338,10.178999657416924,10.673603973963687,8.87504282288455,30.04239465570401,20.792651593011307,9.682254196642686,37.11031175059952,5.9523809523809526,3.8883179170948954
96881d08e0b9193babeb,TriMoGCL,29524,HTR1A,3350,13.643371017471736,21.230515587529975,9.493833504624872,34.87549246317232,7.898681055155875,43.45238095238095,36.94116135662898,28.67848578280233,11.639260020554985,7.898681055155875,39.47199383350463,15.647482014388489,11.433710174717369,43.45238095238095,8.29479273723878,8.847207947927373
96881d08e0b9193babeb,TriNet,372,ADRB1,153,44.8184309695101,45.68195443645084,29.331534772182252,63.494026207605344,19.244604316546763,76.70435080507023,28.528605686879068,67.88926002055499,57.14928057553957,19.244604316546763,37.42505995203837,20.31731757451182,52.21180198698184,76.70435080507023,31.74032202809181,65.60894141829394
96881d08e0b9193babeb,TriNet,10041,HTR1B,3351,57.54753340184995,52.86977560808496,34.25456063720452,68.1858084960603,10.74212058924289,91.18490921548475,28.560722850291196,91.18490921548475,69.16109969167523,71.3450668036999,10.74212058924289,47.514131551901336,65.25993490921549,61.87264474134978,29.834703665638916,53.22242206235012
96881d08e0b9193babeb,TriNet,23070,HTR2A,3356,14.951610140459062,23.03271668379582,8.1315304898938,41.83314063035286,0.6594724220623501,51.03845495032545,7.6074854402192535,9.703665638917437,44.919064748201436,10.412384378211716,6.479102432339842,43.657930798218565,19.490835902706408,36.358770126755736,0.6594724220623501,51.03845495032545
96881d08e0b9193babeb,TriNet,29524,HTR1A,3350,21.726190476190474,24.651635834189793,11.02582219938335,30.82498287084618,1.3596265844467283,65.94295991778006,10.363138060979788,65.94295991778006,42.20623501199041,29.363651935594383,1.3596265844467283,9.502398081534773,13.01387461459404,31.31209318259678,22.867420349434738,20.584960602946214
96881d08e0b9193babeb,N2V-MLP,372,ADRB1,153,26.144441589585476,28.86797704693388,17.83251969852689,40.305434224049336,7.386947584789311,54.76618705035971,54.76618705035971,7.386947584789311,38.386433710174714,16.488951695786227,21.863223706748887,40.94510106200754,23.976533059266874,46.614850976361765,28.312350119904078,9.939191503939705
96881d08e0b9193babeb,N2V-MLP,10041,HTR1B,3351,58.93606543336759,52.72974477560808,36.62748372730387,69.71137375813635,16.74588900308325,76.35106200753683,43.503768413840355,59.97773210003426,74.98501199040767,76.35106200753683,28.038283658787257,71.6897910243234,34.33538883179171,63.7761219595752,57.894398766700924,16.74588900308325
96881d08e0b9193babeb,N2V-MLP,23070,HTR2A,3356,17.39144398766701,20.033401849948614,4.314940904419322,28.13838215142172,1.3382151421719768,59.69510106200754,28.907588215142173,1.3382151421719768,36.84266872216512,6.924460431654676,3.4451010620075366,59.69510106200754,25.07494004796163,25.830763960260363,2.56723192874272,9.707947927372388
96881d08e0b9193babeb,N2V-MLP,29524,HTR1A,3350,28.790895854744775,22.246060294621444,8.539418465227818,34.557532545392256,0.43465227817745805,39.257879410757106,35.82134292565947,30.766101404590614,38.18730729701953,29.021068859198355,1.567317574511819,39.257879410757106,7.6567317574511815,28.560722850291196,11.187478588557726,0.43465227817745805
