validation_pair_id,condition_group,drug_name,disease_label,method,candidate_count,best_candidate_index,best_gene_symbol,best_gene_entrez_id,selection_rule,median_rank_percentile,mean_rank_percentile,q1_rank_percentile,q3_rank_percentile,min_rank_percentile,max_rank_percentile,seed_0_rank_percentile,seed_10_rank_percentile,seed_20_rank_percentile,seed_30_rank_percentile,seed_40_rank_percentile,seed_50_rank_percentile,seed_60_rank_percentile,seed_70_rank_percentile,seed_80_rank_percentile,seed_90_rank_percentile
e8db96a56eb4a98b6dfe,psychiatric_mood,escitalopram,Bipolar Disorder,N2V-MLP,3,44599,ADRA1A,148,lowest ten-seed median rank percentile; ties by mean then index,13.940990065090784,22.141358341897913,6.903584275436794,26.827466598150053,4.543508050702295,82.14285714285714,15.300616649537513,15.416238437821171,4.543508050702295,5.33359027064063,6.787427201096266,41.42471736896197,30.63120931825968,12.581363480644056,7.252055498458376,82.14285714285714
e8db96a56eb4a98b6dfe,psychiatric_mood,escitalopram,Bipolar Disorder,RF,3,44599,ADRA1A,148,lowest ten-seed median rank percentile; ties by mean then index,12.439512675573827,16.26423860911271,6.949618876327509,23.885802072627612,0.44642857142857145,46.239080164439876,25.517086330935253,6.239294278862624,1.7407502569373072,9.298989379924631,0.44642857142857145,9.080592668722165,29.508179170948956,18.991949297704693,15.58003597122302,46.239080164439876
e9471c9b8d3177670022,psychiatric_mood,pentoxifylline,Depressive Disorder,HANAMI,4,13895,TNF,7124,lowest ten-seed median rank percentile; ties by mean then index,11.100762247344981,14.74905789653991,7.6743961973278525,13.930284343953408,1.6829393627954778,41.208461801986985,10.673603973963687,36.04830421377184,13.384292565947241,41.208461801986985,11.527920520726276,3.0447070914696814,1.6829393627954778,14.112281603288798,7.444758478931141,8.363309352517986
e9471c9b8d3177670022,psychiatric_mood,pentoxifylline,Depressive Disorder,TriMoGCL,4,13895,TNF,7124,lowest ten-seed median rank percentile; ties by mean then index,8.922147995889002,10.207262761219596,2.9066032887975335,15.020126755738264,2.213943131209318,24.10500171291538,11.628554299417608,8.960688591983557,16.15065090784515,24.10500171291538,2.5351147653305928,4.021068859198356,2.278177458033573,21.295820486467967,2.213943131209318,8.88360739979445
e9471c9b8d3177670022,psychiatric_mood,pentoxifylline,Depressive Disorder,TriNet,4,36554,PDE4B,5142,lowest ten-seed median rank percentile; ties by mean then index,19.522953066118532,19.690711716341216,15.01423860911271,22.3294578622816,4.109926344638575,35.88985954093868,19.61716341212744,19.713514902363823,14.090870161014045,35.88985954093868,4.109926344638575,10.348150051387462,23.201438848920862,17.7843439534087,32.72310722850291,19.428742720109625
e9471c9b8d3177670022,psychiatric_mood,pentoxifylline,Depressive Disorder,N2V-MLP,4,13895,TNF,7124,lowest ten-seed median rank percentile; ties by mean then index,10.450924974306268,11.035885577252483,2.5886433710174717,19.632686707776635,0.15202124015073656,22.27432339842412,1.1540767386091126,22.27432339842412,17.11630695443645,15.831620417951353,4.759763617677287,20.47147995889003,1.8649366221308668,21.664097293593695,5.0702295306611855,0.15202124015073656
e9471c9b8d3177670022,psychiatric_mood,pentoxifylline,Depressive Disorder,RF,4,36554,PDE4B,5142,lowest ten-seed median rank percentile; ties by mean then index,18.027899109284,24.256059438163753,15.039932339842412,36.3226383179171,7.685637204522097,45.36335217540253,15.08971394313121,14.211844809866392,15.023338472079478,41.03502911956149,17.702980472764647,7.685637204522097,18.352817745803357,45.36335217540253,38.59733641658102,29.498544021925316
e95c8d7bc26c223941c6,psychiatric_mood,Bromazepam,Depressive Disorder,HANAMI,3,38066,GABRA3,2556,lowest ten-seed median rank percentile; ties by mean then index,21.86108256252141,24.772610483042136,12.760684309695101,28.34660842754368,8.789397053785542,61.639260020554985,15.469767043508051,11.521497088043851,11.857656731757451,8.789397053785542,61.639260020554985,23.31277834874957,27.299588900308326,20.40938677629325,38.73115793079822,28.695614936622132
e95c8d7bc26c223941c6,psychiatric_mood,Bromazepam,Depressive Disorder,TriMoGCL,3,38066,GABRA3,2556,lowest ten-seed median rank percentile; ties by mean then index,35.35243233984241,36.764516957862284,19.818430969510104,41.44666409729359,8.292651593011305,89.20435080507023,37.21951010620075,25.54813292223364,12.345837615621788,17.90853031860226,89.20435080507023,33.48535457348407,41.59172661870504,61.037598492634466,41.011476533059266,8.292651593011305
e95c8d7bc26c223941c6,psychiatric_mood,Bromazepam,Depressive Disorder,TriNet,3,24935,GABRB3,2562,lowest ten-seed median rank percentile; ties by mean then index,12.974263446385748,20.33894313120932,6.013938848920864,25.860739979445015,3.528605686879068,63.994518670777666,9.082733812949641,24.171377183967113,3.528605686879068,12.03965399109284,13.908872901678658,26.42386091127098,3.813377869133265,41.43542309009935,63.994518670777666,4.991007194244604
e95c8d7bc26c223941c6,psychiatric_mood,Bromazepam,Depressive Disorder,N2V-MLP,3,24935,GABRB3,2562,lowest ten-seed median rank percentile; ties by mean then index,40.94617163412127,32.15870161014046,10.992634463857485,44.13808239122987,1.132665296334361,62.42934224049332,43.278948269955464,44.42446043165467,5.12161699212059,38.84249743062693,28.605686879068173,62.42934224049332,1.132665296334361,51.71077423775265,43.04984583761562,2.9911784857828025
e95c8d7bc26c223941c6,psychiatric_mood,Bromazepam,Depressive Disorder,RF,3,38066,GABRA3,2556,lowest ten-seed median rank percentile; ties by mean then index,34.03134635149024,41.217882836587876,28.610504453579992,58.24367291880781,14.45165296334361,69.48013018156902,59.90386262418637,54.43859198355601,34.978802672148,14.45165296334361,69.48013018156902,26.923818088386433,33.08389003083248,27.51798561151079,59.51203323055841,31.8880609797876
