motif_id	candidate_index	disease_local_id	disease_name	disease_mesh_id	drug_local_id	drug_name	drugbank_id	gene_local_id	gene_symbol	gene_entrez_id	evidence_source	HANAMI_motif_percentile	TriMoGCL_motif_percentile	TriNet_motif_percentile	N2V_MLP_motif_percentile	RF_motif_percentile	supporting_trials
451	9580	219	Melanoma	D008545	898	regorafenib	DB08896	846	BRAF	673	strict_phase2_3_disease_directed_title	20.7076481672	27.1769013361	35.9239037342	24.7218653649	25.3002954779	NCT02501551[PHASE2] Regorafenib, C-kit Mutated Malignant Melanoma, 2nd Line Therapy; NCT02587650[PHASE2] Capmatinib, Ceritinib, Regorafenib, or Entrectinib in Treating Patients With BRAF/NRAS Wild-Type Stage III-IV Melanoma; NCT05370807[PHASE2] A Clinical Trial of Regorafenib in Patients With Pretreated Advanced Melanoma
455	10733	219	Melanoma	D008545	216	lenalidomide	DB00480	985	PTGS2	5743	strict_phase2_3_disease_directed_title	21.5354145255	19.1919321686	52.0411527921	35.2117591641	41.7091683796	NCT00482911[PHASE2] Lenalidomide, Sunitinib, and Cyclophosphamide in Treating Patients With Stage IV Eye Melanoma
457	14021	21	Psoriasis	D011565	562	Thalidomide	DB01041	1092	TNF	7124	strict_phase2_3_disease_directed_title	20.0798646797	29.5516443988	49.7764645427	19.7985183282	44.6354701953	NCT01891019[PHASE2] Thalidomide in the Treatment of Chronic Plaque Psoriasis.
460	12016	265	Colorectal Neoplasms	D015179	562	Thalidomide	DB01041	985	PTGS2	5743	strict_phase2_3_disease_directed_title	24.3546591298	28.1628982528	48.0736125385	38.4483127783	17.9686964714	NCT00019747[PHASE2] Surgery With or Without Thalidomide in Treating Patients With Recurrent or Metastatic Colorectal Cancer; NCT00310076[PHASE2] Thalidomide in Treating Patients Who Have Undergone Surgery and Chemotherapy for Cancer That Has Spread Throughout the Abdomen Due to Colorectal Cancer or Appendix Cancer; NCT00890188[PHASE2] Thalidomide and Tegafur/Uracil(UFUR) in the Treatment of Advanced Colorectal Cancer; NCT05266820[PHASE2] Trifluridine/Tipiracil (TAS-102) With or Without Thalidomide for the Treatment of Metastatic Colorectal Cancer; NCT06279351[PHASE2] Thalidomide Enhances Clinical Efficacy of Cetuximab Combined With Standard Chemotherapy for Left Colorectal Cancer
466	36555	190	Schizophrenia	D012559	415	pentoxifylline	DB00806	2878	PDE4B	5142	strict_phase2_3_disease_directed_title	21.9006937307	32.2227218225	25.0321171634	17.7952637890	24.3094809866	NCT04094207[PHASE1|PHASE2] Pentoxifylline as an Adjunctive in Treatment of Negative Symptoms in Chronic Schizophrenia
469	3880	18	Arthritis, Rheumatoid	D001172	1189	diacerein	DB11994	124	ALOX5	240	strict_phase2_3_disease_directed_title	19.1381894484	25.1158359027	41.5709575197	17.0687735526	39.6243362453	NCT01264211[PHASE2] Safety and Efficacy of the Combination of Diacerein 100 mg Daily and MTX Versus MTX Alone in the Treatment of Early Rheumatoid Arthritis (RA)
471	43205	190	Schizophrenia	D012559	474	ondansetron	DB00904	3672	HTR3A	3359	strict_phase2_3_disease_directed_title	21.7664439877	14.5756252141	41.3150907845	41.2150993491	51.2702338129	NCT00149734[PHASE3] Addition of Ondansetron to Ongoing Antipsychotic Treatment for Schizophrenia; NCT01121042[PHASE3] Double Blind, Placebo-Controlled, Randomised Investigation of Ondansetron in Schizophrenia
473	10794	219	Melanoma	D008545	218	celecoxib	DB00482	985	PTGS2	5743	strict_phase2_3_disease_directed_title	25.8144912641	21.3559866393	44.2608770127	26.0851318945	20.8657716684	NCT04093323[PHASE2] Polarized Dendritic Cell (aDC1) Based Treatment, Interferon Alpha-2, Rintatolimod, and Celecoxib for the Treatment of HLA-A2+ Refractory Melanoma
475	13897	190	Schizophrenia	D012559	415	pentoxifylline	DB00806	1092	TNF	7124	strict_phase2_3_disease_directed_title	29.5516443988	10.5948098664	37.9434309695	6.7555241521	22.0574254882	NCT04094207[PHASE1|PHASE2] Pentoxifylline as an Adjunctive in Treatment of Negative Symptoms in Chronic Schizophrenia
480	43265	190	Schizophrenia	D012559	1061	memantine	DB01043	3672	HTR3A	3359	strict_phase2_3_disease_directed_title	21.9704950325	15.9536656389	56.0521582734	44.3066974991	65.3295220966	NCT00097942[PHASE2] Evaluation of the Safety and Efficacy of Memantine as Adjunctive Treatment in Schizophrenia Patients; NCT00148616[PHASE3] Memantine for the Treatment of Cognitive Dysfunction and Negative Symptoms in Patients With Chronic Schizophrenia; NCT02001103[PHASE3] Memantine add-on for Cognitive and Negative Symptoms of Schizophrenia; NCT02234752[PHASE2] Galantamine and Memantine Combination for Cognitive Impairments in Schizophrenia; NCT04857983[PHASE2|PHASE3] Memantine Augmentation of Targeted Cognitive Training in Schizophrenia
481	22833	106	Obesity	D009765	259	lamotrigine	DB00555	1559	HTR2A	3356	strict_phase2_3_disease_directed_title	17.3522610483	11.6052158273	27.5520298047	23.3909301131	16.0461630695	NCT00277641[PHASE3] Lamotrigine in the Treatment of Binge Eating Disorder Associated With Obesity
484	1591	106	Obesity	D009765	400	estradiol	DB00783	72	ESR1	2099	strict_phase2_3_disease_directed_title	16.1900479616	15.3333761562	25.5682596780	16.7211587873	8.6159643714	NCT00687739[PHASE3] Prevention of Obesity in Women Via Estradiol Regulation
489	280	106	Obesity	D009765	259	lamotrigine	DB00555	17	ADRB1	153	strict_phase2_3_disease_directed_title	23.9589756766	22.1427500856	48.8544878383	29.2067060637	44.9136048304	NCT00277641[PHASE3] Lamotrigine in the Treatment of Binge Eating Disorder Associated With Obesity
491	18734	442	Alcoholism	D000437	686	aripiprazole	DB01238	1406	DRD2	1813	strict_phase2_3_disease_directed_title	19.3445957520	20.6939448441	18.1198612539	19.6363266530	5.2165767386	NCT02918370[PHASE3] Aripiprazole for Bipolar Disorder and Alcohol Use Disorder
492	26289	106	Obesity	D009765	82	metoprolol	DB00264	1944	ADRB2	154	strict_phase2_3_disease_directed_title	30.8093525180	28.9649708804	56.5626070572	36.1459403905	52.5919621446	NCT03845075[PHASE2] 48 Weeks, Study to Evaluate Overall Safety and Tolerability of Co-administration of Tesofensine and Metoprolol in Subjects With Hypothalamic Injury-induced Obesity (HIO)
495	20246	18	Arthritis, Rheumatoid	D001172	1192	diosmin	DB08995	1445	AHR	196	strict_phase2_3_disease_directed_title	24.8364165810	41.1628554299	58.9527663583	31.2345837616	49.9808367592	NCT05756179[PHASE3] Effect of Diosmin and Hesperidin in Treatment of Patients With Rheumatoid Arthritis; NCT07745426[PHASE2] Clinical Study Comparing Diosmin vs Rebamipide as Adjuvant Therapies vs Conventional Therapy in Patients With Rheumatoid Arthritis
498	6545	219	Melanoma	D008545	109	Valproic Acid	DB00313	341	PPARG	5468	strict_phase2_3_disease_directed_title	18.5243233984	16.4833847208	14.8826652963	5.2712829736	12.6208675916	NCT00358319[PHASE1|PHASE2] Phase I/II Trial of Valproic Acid and Karenitecin for Melanoma; NCT02068586[PHASE2] Sunitinib Malate or Valproic Acid in Preventing Metastasis in Patients With High-Risk Uveal Melanoma
499	6341	190	Schizophrenia	D012559	400	estradiol	DB00783	340	ESR2	2100	strict_phase2_3_disease_directed_title	28.9457005824	38.1999400480	63.0451353203	41.0896282974	73.1694287427	NCT00206570[PHASE2] Clinical Estradiol Trial in Women With Schizophrenia; NCT03848234[PHASE3] Estradiol Patch as add-on to Antipsychotics in Patients With Schizophrenia, Schizoaffective or Schizophreniform Disorder
501	15311	264	Carcinoma, Non-Small-Cell Lung	D002289	293	imatinib	DB00619	1193	KIT	3815	strict_phase2_3_disease_directed_title	18.2729530661	16.8159044193	17.0561408016	9.6685508736	10.6977989037	NCT00408460[PHASE2] Imatinib Mesylate and Paclitaxel in Treating Older Patients With Stage IIIB or Stage IV Non-Small Cell Lung Cancer; NCT01083589[PHASE2] Imatinib Mesylate and Docetaxel in Non-Small Cell Lung Cancer (NSCLC)
505	15331	264	Carcinoma, Non-Small-Cell Lung	D002289	700	dasatinib	DB01254	1193	KIT	3815	strict_phase2_3_disease_directed_title	23.1202894827	17.8772696129	16.2433624529	12.9440733128	22.1699426173	NCT00459342[PHASE2] Dasatinib in Treating Patients With Stage IIIB, Stage IV, or Recurrent Non-Small Cell Lung Cancer; NCT00564876[PHASE2] Phase II Study Evaluating The Safety And Response To Neoadjuvant Dasatinib In Early Stage Non-Small Cell Lung Cancer; NCT00826449[PHASE1|PHASE2] Dasatinib and Erlotinib in Non-Small Cell Lung Cancer (NSCLC)
512	37811	106	Obesity	D009765	259	lamotrigine	DB00555	3043	GABRA3	2556	strict_phase2_3_disease_directed_title	23.0138746146	20.3305926687	39.6479958890	36.0568687907	41.0912341555	NCT00277641[PHASE3] Lamotrigine in the Treatment of Binge Eating Disorder Associated With Obesity
515	5574	442	Alcoholism	D000437	430	mifepristone	DB00834	262	AR	367	strict_phase2_3_disease_directed_title	15.2884121274	17.2691846523	17.4468996232	21.6349777321	18.7354402193	NCT02179749[PHASE2] Mifepristone Treatment of Alcohol Use Disorder
516	31353	190	Schizophrenia	D012559	8	Choline	DB00122	2366	ACHE	43	strict_phase2_3_disease_directed_title	23.9936622131	33.6206748887	71.1174631723	47.9224477561	83.2814105858	NCT00509067[PHASE2] Use of Galantamine and CDP-choline (Citicoline) to Treat Adults With Schizophrenia
518	43398	76	Diabetes Mellitus, Type 2	D003924	554	ketoconazole	DB01026	3692	CYP19A1	1588	strict_phase2_3_disease_directed_title	22.5612367249	34.3561579308	34.2142000685	39.3994090442	51.4841341213	NCT00302224[PHASE1|PHASE2] A Phase 1/2a Study of the 2S,4R Enantiomer of Ketoconazole in Subjects With Type 2 Diabetes Mellitus
521	30660	18	Arthritis, Rheumatoid	D001172	811	apremilast	DB05676	2233	IFNG	3458	strict_phase2_3_disease_directed_title	27.3057982186	29.5617077766	34.1028605687	21.0515159301	41.2323355601	NCT01250548[PHASE2] The Controlled Trial of Apremilast for Rheumatoid Arthritis Treatment (CARAT); NCT01285310[PHASE2] Study of Apremilast to Evaluate the Safety and Effectiveness for Patients With Rheumatoid Arthritis
532	31384	190	Schizophrenia	D012559	332	galantamine	DB00674	2366	ACHE	43	strict_phase2_3_disease_directed_title	25.2402363823	31.0011990408	68.9910928400	47.6083418979	78.0906346351	NCT00077727[PHASE3] A Study of the Effectiveness and Safety of Galantamine Hydrobromide on Cognitive Impairment in Patients With Schizophrenia.; NCT00463879[PHASE2|PHASE3] Galantamine for Cognitive Deficits in Schizophrenia; NCT00509067[PHASE2] Use of Galantamine and CDP-choline (Citicoline) to Treat Adults With Schizophrenia; NCT01012167[PHASE2] Oxytocin or Galantamine Versus Placebo for the Treatment of Negative Symptoms and Cognitive Impairments in Schizophrenia; NCT02234752[PHASE2] Galantamine and Memantine Combination for Cognitive Impairments in Schizophrenia
544	15289	264	Carcinoma, Non-Small-Cell Lung	D002289	165	sorafenib	DB00398	1193	KIT	3815	strict_phase2_3_disease_directed_title	23.4161956149	23.1594724221	12.7706406304	9.6261562179	23.6521497088	NCT00098540[PHASE2] Sorafenib in Treating Patients With Stage IIIB or Stage IV Non-Small Cell Lung Cancer; NCT00417248[PHASE1|PHASE2] Cisplatin/Etoposide/Radiotherapy Followed by Consolidation Sorafenib for Inoperable Stage III Non-Small Cell Lung Cancer; NCT00449033[PHASE3] A Phase III Randomized, Double-blind, Placebo Controlled Trial Comparing the Efficacy of Gemcitabine, Cisplatin and Sorafenib to Gemcitabine, Cisplatin and Placebo in First-Line Treatment of Patients With Stage IIIb With Effusion and Stage IV Non-Small Cell Lung Cancer (NSCLC); NCT00473486[PHASE1|PHASE2] Study in Patients With Advanced Non-Small Cell Lung Cancer Treated With Pemetrexed and Carboplatin Plus or Minus Sorafenib; NCT00558636[PHASE3] A Trial Comparing Safety and Efficacy of Carboplatin and Paclitaxel Plus or Minus Sorafenib (BAY43-9006) in Chemonaive Patients With Stage IIIB-IV Non-Small Cell Lung Cancer (NSCLC); NCT00600015[PHASE2] Sorafenib/Erlotinib Versus Erlotinib Alone in Previously Treated Advanced Non-Small-Cell Lung Cancer (NSCLC); NCT00609804[PHASE2] Sorafenib and Erlotinib or Sorafenib Alone in Advanced Non-Small Cell Lung Cancer Progressing on Erlotinib; NCT00722969[PHASE2] Erlotinib and Sorafenib in Chemonaive Patients With Locally Advanced or Metastatic Non Small Cell Lung Cancer; NCT00922584[PHASE2] Sorafenib Treatment in Non-Small Cell Lung Cancer After Failure of Epidermal Growth Factor Receptor-tyrosine Kinase Inhibitor
550	3450	25	Asthma	D001249	567	ibuprofen	DB01050	119	BCL2	596	strict_phase2_3_disease_directed_title	18.5256080850	24.8946557040	8.6909044193	11.5116478246	20.9622302158	NCT01606319[PHASE3] Acetaminophen Versus Ibuprofen in Children With Asthma
551	26914	106	Obesity	D009765	896	mirabegron	DB08893	1944	ADRB2	154	strict_phase2_3_disease_directed_title	30.8498201439	33.3894313121	55.5273638232	42.9389345666	51.8919150394	NCT05713799[PHASE2] Trial of the Combination of Alpha-Lipoic Acid and Mirabegron in Women and in Men With Obesity
554	6567	219	Melanoma	D008545	121	indomethacin	DB00328	341	PPARG	5468	strict_phase2_3_disease_directed_title	22.9710517300	23.5316032888	19.4191075711	12.1509934909	26.3947413498	NCT00002535[PHASE2] Indomethacin Plus Biological Therapy in Treating Patients With Advanced Melanoma
563	22105	25	Asthma	D001249	547	minocycline	DB01017	1540	VEGFA	7422	strict_phase2_3_disease_directed_title	26.5043679342	32.5396111682	59.5315176430	21.6942874272	50.2092968482	NCT00456677[PHASE2] Evaluation of the Utility of Minocycline as an Anti-Inflammatory Agent in the Treatment of Asthma; NCT00536042[PHASE2] Open-Label Trial of the Use of Minocycline in the Treatment of Asthma
564	6062	190	Schizophrenia	D012559	415	pentoxifylline	DB00806	279	PDE4D	5144	strict_phase2_3_disease_directed_title	26.8420263789	32.4233470367	31.8694330250	12.5516015759	31.7198741007	NCT04094207[PHASE1|PHASE2] Pentoxifylline as an Adjunctive in Treatment of Negative Symptoms in Chronic Schizophrenia
565	6299	190	Schizophrenia	D012559	217	raloxifene	DB00481	340	ESR2	2100	strict_phase2_3_disease_directed_title	31.9895512162	31.5324169236	60.7506851662	41.2705549846	71.5620717712	NCT01280305[PHASE3] Raloxifene in Treatment of Schizophrenia and Schizoaffective Disorder; NCT01573637[PHASE3] Raloxifene as an Adjuvant Treatment of the Negative Symptoms of Schizophrenia in Post-menopausal Women; NCT03043820[PHASE3] Raloxifene Augmentation in Patients With a Schizophrenia Spectrum Disorder
566	20374	106	Obesity	D009765	400	estradiol	DB00783	1452	NR1I2	8856	strict_phase2_3_disease_directed_title	25.9356800274	22.3715313464	51.4799588900	39.5310894142	62.0658830079	NCT00687739[PHASE3] Prevention of Obesity in Women Via Estradiol Regulation
569	13660	83	Lung Neoplasms	D008175	216	lenalidomide	DB00480	1092	TNF	7124	strict_phase2_3_disease_directed_title	35.0526721480	27.0452209661	48.2845152449	29.5355858171	42.7325282631	NCT02963610[PHASE1|PHASE2] Phase I/II Study of Lenalidomide Plus Pembrolizumab in Patients With Solid Tumors With Expansion in Non-small Cell Lung Cancer
582	15397	264	Carcinoma, Non-Small-Cell Lung	D002289	843	pazopanib	DB06589	1193	KIT	3815	strict_phase2_3_disease_directed_title	24.6940304899	23.4992720110	15.3703108941	11.1223878040	24.2034943474	NCT00367679[PHASE2] Pazopanib As Pre-Surgical Therapy In Treatment-Naive Subjects With Non-Small Cell Lung Cancer; NCT01027598[PHASE2] Randomized, Double-Blind Trial of Erlotinib/Pazopanib or Erlotinib/Placebo in Patients With Previously Treated Advanced Non-Small-Cell Lung Cancer; NCT01179269[PHASE2] Pazopanib and Paclitaxel for Non-Small Cell Lung Cancer
593	10800	265	Colorectal Neoplasms	D015179	218	celecoxib	DB00482	985	PTGS2	5743	strict_phase2_3_disease_directed_title	40.9106286399	35.7718824940	46.5786656389	39.2086330935	21.3268670778	NCT00033371[PHASE2] Celecoxib With or Without Eflornithine in Preventing Colorectal Cancer in Patients With Familial Adenomatous Polyposis; NCT00064181[PHASE3] Combination Chemotherapy With or Without Celecoxib in Treating Patients With Metastatic Colorectal Cancer; NCT00072553[PHASE2] Celecoxib, Leucovorin, Fluorouracil, and Oxaliplatin in Treating Patients With Metastatic Colorectal Cancer; NCT00250835[PHASE2] Combination of Oxaliplatin, Capecitabine, and Celecoxib With Concurrent Radiation for Rectal Cancer; NCT00258232[PHASE2] Celecoxib, Capecitabine, and Irinotecan in Treating Patients With Recurrent or Metastatic Colorectal Cancer; NCT00336960[PHASE2] Celecoxib, Fluorouracil, and Radiation Therapy in Treating Patients With Stage II or Stage III Rectal Cancer That Can Be Removed By Surgery; NCT00466505[PHASE2] Cetuximab & Celecoxib for Metastatic Colorectal Cancer or Colorectal Cancer That Cannot Be Removed by Surgery; NCT01150045[PHASE3] Oxaliplatin, Leucovorin Calcium, and Fluorouracil With or Without Celecoxib in Treating Patients With Stage III Colon Cancer Previously Treated With Surgery; NCT01729923[PHASE2] A Trial of Maintenance ADAPT Therapy With Capecitabine and Celecoxib in Patients With Metastatic Colorectal Cancer; NCT03403634[PHASE2] Celecoxib, Recombinant Interferon Alfa-2b, and Rintatolimod in Treating Patients With Colorectal Cancer Metastatic to the Liver; NCT03926338[PHASE2] Neoadjuvant Toripalimab With or Without Celecoxib in dMMR/MSI-H Colorectal Cancer; NCT06903858[PHASE2] Toripalimab Plus Celecoxib for dMMR/MSI-H Locally Advanced Colorectal Cancer
594	21998	190	Schizophrenia	D012559	8	Choline	DB00122	1529	CHRNA7	1139	strict_phase2_3_disease_directed_title	27.6301815690	33.1838814663	56.5966512504	44.1827252484	67.0892214800	NCT00509067[PHASE2] Use of Galantamine and CDP-choline (Citicoline) to Treat Adults With Schizophrenia
599	23206	442	Alcoholism	D000437	686	aripiprazole	DB01238	1559	HTR2A	3356	strict_phase2_3_disease_directed_title	23.2481157931	23.6084703666	27.6710774238	26.4137975334	7.5993490922	NCT02918370[PHASE3] Aripiprazole for Bipolar Disorder and Alcohol Use Disorder
612	15354	264	Carcinoma, Non-Small-Cell Lung	D002289	708	sunitinib	DB01268	1193	KIT	3815	strict_phase2_3_disease_directed_title	25.7397653306	25.4701952724	18.6485097636	16.2140287770	27.6861724906	NCT00265317[PHASE2] A Study In Patients With Non-Small Cell Lung Cancer Testing If Erlotinib Plus SU011248 (Sunitinib) Is Better Than Erlotinib Alone; NCT00434226[PHASE2] A Study of Sunitinib in Combination With Bevacizumab, Carboplatin, and Paclitaxel in Patients With Advanced Non-Small Cell Lung Cancer (SABRE-L); NCT00693992[PHASE3] Sunitinib Malate as Maintenance Therapy in Treating Patients With Stage III or Stage IV Non-Small Cell Lung Cancer Previously Treated With Combination Chemotherapy; NCT00698815[PHASE2] Pemetrexed and/or Sunitinib as Second-Line Therapy in Treating Patients With Stage IIIB or Stage IV Non-small Cell Lung Cancer; NCT01019798[PHASE2] Salvage Therapy With Sunitinib,Docetaxel and Platinum on Metastatic or Unresectable Non Small Cell Lung Cancer
616	15420	264	Carcinoma, Non-Small-Cell Lung	D002289	898	regorafenib	DB08896	1193	KIT	3815	strict_phase2_3_disease_directed_title	25.6155789654	18.4549503255	12.3614679685	11.0701438849	23.5982999315	NCT03520842[PHASE2] Regorafenib and Methotrexate in Treating Participants With Recurrent or Metastatic KRAS Mutated Non-Small Cell Lung Cancer
618	27767	190	Schizophrenia	D012559	415	pentoxifylline	DB00806	2080	ADORA1	134	strict_phase2_3_disease_directed_title	26.2150993491	29.1341212744	58.4266872217	32.3477646454	61.6968568003	NCT04094207[PHASE1|PHASE2] Pentoxifylline as an Adjunctive in Treatment of Negative Symptoms in Chronic Schizophrenia
622	15441	264	Carcinoma, Non-Small-Cell Lung	D002289	900	ponatinib	DB08901	1193	KIT	3815	strict_phase2_3_disease_directed_title	39.6182339842	27.3252826310	17.5811493662	12.5824340528	32.7364893799	NCT03704688[PHASE1|PHASE2] Trial of Trametinib and Ponatinib in Patients With KRAS Mutant Advanced Non-Small Cell Lung Cancer
623	36705	76	Diabetes Mellitus, Type 2	D003924	180	spironolactone	DB00421	2888	SHBG	6462	strict_phase2_3_disease_directed_title	19.9957177115	28.8356457691	66.3949554642	31.2091041453	68.7073912299	NCT01586442[PHASE3] Comparison of Eplerenone Versus Spironolactone in Heart Failure Patients With Glucose Intolerance or Type 2 Diabetes
629	12006	180	Inflammatory Bowel Diseases	D015212	562	Thalidomide	DB01041	985	PTGS2	5743	strict_phase2_3_disease_directed_title	30.1612281603	42.2122302158	50.2280318602	32.1512076053	17.9549931483	NCT00720538[PHASE3] Thalidomide in Pediatric Inflammatory Bowel Diseases.
630	7299	25	Asthma	D001249	567	ibuprofen	DB01050	373	CFTR	1080	strict_phase2_3_disease_directed_title	23.5091212744	24.3662213087	37.0970366564	19.2842154848	42.0466127098	NCT01606319[PHASE3] Acetaminophen Versus Ibuprofen in Children With Asthma
634	28113	442	Alcoholism	D000437	686	aripiprazole	DB01238	2081	DRD1	1812	strict_phase2_3_disease_directed_title	27.0495032545	34.3210431655	65.5232956492	46.3412127441	30.0431440562	NCT02918370[PHASE3] Aripiprazole for Bipolar Disorder and Alcohol Use Disorder
642	33063	190	Schizophrenia	D012559	400	estradiol	DB00783	2486	CHRNA4	1137	strict_phase2_3_disease_directed_title	25.5515587530	33.9416324084	57.8462230216	28.2710260363	59.3232913669	NCT00206570[PHASE2] Clinical Estradiol Trial in Women With Schizophrenia; NCT03848234[PHASE3] Estradiol Patch as add-on to Antipsychotics in Patients With Schizophrenia, Schizoaffective or Schizophreniform Disorder
644	34470	25	Asthma	D001249	547	minocycline	DB01017	2578	IL1B	3553	strict_phase2_3_disease_directed_title	35.2862709832	33.9097293594	70.1854230901	36.3056697499	30.9829993148	NCT00456677[PHASE2] Evaluation of the Utility of Minocycline as an Anti-Inflammatory Agent in the Treatment of Asthma; NCT00536042[PHASE2] Open-Label Trial of the Use of Minocycline in the Treatment of Asthma
646	20132	76	Diabetes Mellitus, Type 2	D003924	1117	yohimbine	DB01392	1430	KCNJ11	3767	strict_phase2_3_disease_directed_title	22.9477132580	50.5551986982	32.5199126413	33.9671120247	44.4415895855	NCT01593215[PHASE2] Randomized Study of Yohimbine Treatment for Type 2 Diabetes Patients Carrying a Specific Genetic Risk Variant
