candidate_index,disease_local_id,disease_global_id,disease_mesh_id,disease_name,drug_local_id,drug_global_id,drugbank_id,drug_name,gene_local_id,gene_global_id,gene_entrez_id,gene_symbol,drug_gene_edge_in_ms,gene_disease_edge_in_ms,drug_disease_edge_in_ms,ms_motif
26540,450,450,D009202,Cardiomyopathies,444,1138,DB00852,Pseudoephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26541,462,462,D001321,Autistic Disorder,444,1138,DB00852,Pseudoephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26542,499,499,D007333,Insulin Resistance,444,1138,DB00852,Pseudoephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26543,548,548,D017202,Myocardial Ischemia,444,1138,DB00852,Pseudoephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26544,576,576,D002311,"Cardiomyopathy, Dilated",444,1138,DB00852,Pseudoephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26545,2,2,D011471,Prostatic Neoplasms,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26546,25,25,D001249,Asthma,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26547,41,41,D006949,Hyperlipidemias,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26548,95,95,D018487,"Ventricular Dysfunction, Left",454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26549,106,106,D009765,Obesity,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26550,191,191,D001714,Bipolar Disorder,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26551,226,226,D008171,Lung Diseases,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26552,266,266,D013274,Stomach Neoplasms,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26553,297,297,D007008,Hypokalemia,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26554,450,450,D009202,Cardiomyopathies,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26555,462,462,D001321,Autistic Disorder,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26556,499,499,D007333,Insulin Resistance,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26557,548,548,D017202,Myocardial Ischemia,454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26558,576,576,D002311,"Cardiomyopathy, Dilated",454,1148,DB00867,ritodrine,1944,3910,154,ADRB2,True,True,False,gene_star
26559,2,2,D011471,Prostatic Neoplasms,457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26560,41,41,D006949,Hyperlipidemias,457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26561,95,95,D018487,"Ventricular Dysfunction, Left",457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26562,106,106,D009765,Obesity,457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26563,191,191,D001714,Bipolar Disorder,457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26564,226,226,D008171,Lung Diseases,457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26565,266,266,D013274,Stomach Neoplasms,457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26566,297,297,D007008,Hypokalemia,457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26567,450,450,D009202,Cardiomyopathies,457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26568,462,462,D001321,Autistic Disorder,457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26569,499,499,D007333,Insulin Resistance,457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26570,548,548,D017202,Myocardial Ischemia,457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26571,576,576,D002311,"Cardiomyopathy, Dilated",457,1151,DB00871,terbutaline,1944,3910,154,ADRB2,True,True,False,gene_star
26572,2,2,D011471,Prostatic Neoplasms,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26573,25,25,D001249,Asthma,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26574,41,41,D006949,Hyperlipidemias,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26575,95,95,D018487,"Ventricular Dysfunction, Left",486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26576,106,106,D009765,Obesity,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26577,191,191,D001714,Bipolar Disorder,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26578,226,226,D008171,Lung Diseases,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26579,266,266,D013274,Stomach Neoplasms,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26580,297,297,D007008,Hypokalemia,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26581,450,450,D009202,Cardiomyopathies,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26582,462,462,D001321,Autistic Disorder,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26583,499,499,D007333,Insulin Resistance,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26584,548,548,D017202,Myocardial Ischemia,486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26585,576,576,D002311,"Cardiomyopathy, Dilated",486,1180,DB00925,phenoxybenzamine,1944,3910,154,ADRB2,True,True,False,gene_star
26586,2,2,D011471,Prostatic Neoplasms,494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26587,41,41,D006949,Hyperlipidemias,494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26588,95,95,D018487,"Ventricular Dysfunction, Left",494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26589,106,106,D009765,Obesity,494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26590,191,191,D001714,Bipolar Disorder,494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26591,226,226,D008171,Lung Diseases,494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26592,266,266,D013274,Stomach Neoplasms,494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26593,297,297,D007008,Hypokalemia,494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26594,450,450,D009202,Cardiomyopathies,494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26595,462,462,D001321,Autistic Disorder,494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26596,499,499,D007333,Insulin Resistance,494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26597,548,548,D017202,Myocardial Ischemia,494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26598,576,576,D002311,"Cardiomyopathy, Dilated",494,1188,DB00938,salmeterol,1944,3910,154,ADRB2,True,True,False,gene_star
26599,2,2,D011471,Prostatic Neoplasms,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26600,25,25,D001249,Asthma,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26601,41,41,D006949,Hyperlipidemias,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26602,95,95,D018487,"Ventricular Dysfunction, Left",506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26603,106,106,D009765,Obesity,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26604,191,191,D001714,Bipolar Disorder,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26605,226,226,D008171,Lung Diseases,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26606,266,266,D013274,Stomach Neoplasms,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26607,297,297,D007008,Hypokalemia,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26608,450,450,D009202,Cardiomyopathies,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26609,462,462,D001321,Autistic Disorder,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26610,499,499,D007333,Insulin Resistance,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26611,548,548,D017202,Myocardial Ischemia,506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26612,576,576,D002311,"Cardiomyopathy, Dilated",506,1200,DB00960,pindolol,1944,3910,154,ADRB2,True,True,False,gene_star
26613,2,2,D011471,Prostatic Neoplasms,525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26614,41,41,D006949,Hyperlipidemias,525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26615,95,95,D018487,"Ventricular Dysfunction, Left",525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26616,106,106,D009765,Obesity,525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26617,191,191,D001714,Bipolar Disorder,525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26618,226,226,D008171,Lung Diseases,525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26619,266,266,D013274,Stomach Neoplasms,525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26620,297,297,D007008,Hypokalemia,525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26621,450,450,D009202,Cardiomyopathies,525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26622,462,462,D001321,Autistic Disorder,525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26623,499,499,D007333,Insulin Resistance,525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26624,548,548,D017202,Myocardial Ischemia,525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26625,576,576,D002311,"Cardiomyopathy, Dilated",525,1219,DB00983,formoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26626,2,2,D011471,Prostatic Neoplasms,539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26627,41,41,D006949,Hyperlipidemias,539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26628,95,95,D018487,"Ventricular Dysfunction, Left",539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26629,106,106,D009765,Obesity,539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26630,191,191,D001714,Bipolar Disorder,539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26631,226,226,D008171,Lung Diseases,539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26632,266,266,D013274,Stomach Neoplasms,539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26633,297,297,D007008,Hypokalemia,539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26634,450,450,D009202,Cardiomyopathies,539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26635,462,462,D001321,Autistic Disorder,539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26636,499,499,D007333,Insulin Resistance,539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26637,548,548,D017202,Myocardial Ischemia,539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26638,576,576,D002311,"Cardiomyopathy, Dilated",539,1233,DB01001,albuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26639,2,2,D011471,Prostatic Neoplasms,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26640,25,25,D001249,Asthma,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26641,41,41,D006949,Hyperlipidemias,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26642,95,95,D018487,"Ventricular Dysfunction, Left",566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26643,106,106,D009765,Obesity,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26644,191,191,D001714,Bipolar Disorder,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26645,226,226,D008171,Lung Diseases,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26646,266,266,D013274,Stomach Neoplasms,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26647,297,297,D007008,Hypokalemia,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26648,450,450,D009202,Cardiomyopathies,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26649,462,462,D001321,Autistic Disorder,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26650,499,499,D007333,Insulin Resistance,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26651,548,548,D017202,Myocardial Ischemia,566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26652,576,576,D002311,"Cardiomyopathy, Dilated",566,1260,DB01049,Ergoloid mesylate,1944,3910,154,ADRB2,True,True,False,gene_star
26653,2,2,D011471,Prostatic Neoplasms,575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26654,41,41,D006949,Hyperlipidemias,575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26655,95,95,D018487,"Ventricular Dysfunction, Left",575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26656,106,106,D009765,Obesity,575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26657,191,191,D001714,Bipolar Disorder,575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26658,226,226,D008171,Lung Diseases,575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26659,266,266,D013274,Stomach Neoplasms,575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26660,297,297,D007008,Hypokalemia,575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26661,450,450,D009202,Cardiomyopathies,575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26662,462,462,D001321,Autistic Disorder,575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26663,499,499,D007333,Insulin Resistance,575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26664,548,548,D017202,Myocardial Ischemia,575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26665,576,576,D002311,"Cardiomyopathy, Dilated",575,1269,DB01064,isoprenaline,1944,3910,154,ADRB2,True,True,False,gene_star
26666,2,2,D011471,Prostatic Neoplasms,619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26667,25,25,D001249,Asthma,619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26668,41,41,D006949,Hyperlipidemias,619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26669,95,95,D018487,"Ventricular Dysfunction, Left",619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26670,106,106,D009765,Obesity,619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26671,191,191,D001714,Bipolar Disorder,619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26672,226,226,D008171,Lung Diseases,619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26673,266,266,D013274,Stomach Neoplasms,619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26674,297,297,D007008,Hypokalemia,619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26675,462,462,D001321,Autistic Disorder,619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26676,499,499,D007333,Insulin Resistance,619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26677,576,576,D002311,"Cardiomyopathy, Dilated",619,1313,DB01136,carvedilol,1944,3910,154,ADRB2,True,True,False,gene_star
26678,2,2,D011471,Prostatic Neoplasms,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26679,25,25,D001249,Asthma,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26680,41,41,D006949,Hyperlipidemias,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26681,95,95,D018487,"Ventricular Dysfunction, Left",628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26682,106,106,D009765,Obesity,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26683,191,191,D001714,Bipolar Disorder,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26684,226,226,D008171,Lung Diseases,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26685,266,266,D013274,Stomach Neoplasms,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26686,297,297,D007008,Hypokalemia,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26687,450,450,D009202,Cardiomyopathies,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26688,462,462,D001321,Autistic Disorder,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26689,499,499,D007333,Insulin Resistance,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26690,548,548,D017202,Myocardial Ischemia,628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26691,576,576,D002311,"Cardiomyopathy, Dilated",628,1322,DB01151,desipramine,1944,3910,154,ADRB2,True,True,False,gene_star
26692,2,2,D011471,Prostatic Neoplasms,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26693,25,25,D001249,Asthma,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26694,41,41,D006949,Hyperlipidemias,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26695,95,95,D018487,"Ventricular Dysfunction, Left",646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26696,106,106,D009765,Obesity,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26697,191,191,D001714,Bipolar Disorder,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26698,226,226,D008171,Lung Diseases,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26699,266,266,D013274,Stomach Neoplasms,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26700,297,297,D007008,Hypokalemia,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26701,450,450,D009202,Cardiomyopathies,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26702,462,462,D001321,Autistic Disorder,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26703,499,499,D007333,Insulin Resistance,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26704,548,548,D017202,Myocardial Ischemia,646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26705,576,576,D002311,"Cardiomyopathy, Dilated",646,1340,DB01182,propafenone,1944,3910,154,ADRB2,True,True,False,gene_star
26706,2,2,D011471,Prostatic Neoplasms,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26707,25,25,D001249,Asthma,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26708,41,41,D006949,Hyperlipidemias,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26709,95,95,D018487,"Ventricular Dysfunction, Left",653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26710,106,106,D009765,Obesity,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26711,191,191,D001714,Bipolar Disorder,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26712,226,226,D008171,Lung Diseases,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26713,266,266,D013274,Stomach Neoplasms,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26714,297,297,D007008,Hypokalemia,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26715,450,450,D009202,Cardiomyopathies,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26716,462,462,D001321,Autistic Disorder,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26717,499,499,D007333,Insulin Resistance,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26718,548,548,D017202,Myocardial Ischemia,653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26719,576,576,D002311,"Cardiomyopathy, Dilated",653,1347,DB01193,acebutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26720,2,2,D011471,Prostatic Neoplasms,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26721,25,25,D001249,Asthma,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26722,41,41,D006949,Hyperlipidemias,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26723,95,95,D018487,"Ventricular Dysfunction, Left",662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26724,106,106,D009765,Obesity,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26725,191,191,D001714,Bipolar Disorder,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26726,226,226,D008171,Lung Diseases,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26727,266,266,D013274,Stomach Neoplasms,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26728,297,297,D007008,Hypokalemia,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26729,450,450,D009202,Cardiomyopathies,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26730,462,462,D001321,Autistic Disorder,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26731,499,499,D007333,Insulin Resistance,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26732,548,548,D017202,Myocardial Ischemia,662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26733,576,576,D002311,"Cardiomyopathy, Dilated",662,1356,DB01203,nadolol,1944,3910,154,ADRB2,True,True,False,gene_star
26734,2,2,D011471,Prostatic Neoplasms,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26735,25,25,D001249,Asthma,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26736,41,41,D006949,Hyperlipidemias,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26737,95,95,D018487,"Ventricular Dysfunction, Left",667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26738,106,106,D009765,Obesity,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26739,191,191,D001714,Bipolar Disorder,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26740,226,226,D008171,Lung Diseases,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26741,266,266,D013274,Stomach Neoplasms,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26742,297,297,D007008,Hypokalemia,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26743,450,450,D009202,Cardiomyopathies,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26744,462,462,D001321,Autistic Disorder,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26745,499,499,D007333,Insulin Resistance,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26746,548,548,D017202,Myocardial Ischemia,667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26747,576,576,D002311,"Cardiomyopathy, Dilated",667,1361,DB01210,levobunolol,1944,3910,154,ADRB2,True,True,False,gene_star
26748,2,2,D011471,Prostatic Neoplasms,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26749,25,25,D001249,Asthma,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26750,41,41,D006949,Hyperlipidemias,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26751,95,95,D018487,"Ventricular Dysfunction, Left",670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26752,106,106,D009765,Obesity,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26753,191,191,D001714,Bipolar Disorder,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26754,226,226,D008171,Lung Diseases,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26755,266,266,D013274,Stomach Neoplasms,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26756,297,297,D007008,Hypokalemia,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26757,450,450,D009202,Cardiomyopathies,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26758,462,462,D001321,Autistic Disorder,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26759,499,499,D007333,Insulin Resistance,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26760,548,548,D017202,Myocardial Ischemia,670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
