candidate_index,condition_group,pool_index_zero_based,global_triplet_disease_drug_gene,disease_label,disease_cui,disease_mesh,disease_local_global_id,drug_name,drugbank_id,drug_local_id,drug_global_id,gene_symbol,gene_entrez_id,gene_local_id,gene_global_id,median_top_percent,q1_top_percent,q3_top_percent,min_top_percent,max_top_percent,hard_clique_positive_seeds,min_ties,max_ties,stored_drug_gene_edge,stored_gene_disease_edge,stored_drug_disease_edge,cycles_label_present,supervised_any_seed,raw_drug_gene_exact,raw_gene_disease_exact_cui,gene_disease_provenance,hierarchy_specificity_flag,raw_drug_disease_exact_cui,disease_cui_source,candidate_conflicting_cui,seed_0_top_percent,seed_0_rank,seed_0_hard_clique,seed_10_top_percent,seed_10_rank,seed_10_hard_clique,seed_20_top_percent,seed_20_rank,seed_20_hard_clique,seed_30_top_percent,seed_30_rank,seed_30_hard_clique,seed_40_top_percent,seed_40_rank,seed_40_hard_clique,seed_50_top_percent,seed_50_rank,seed_50_hard_clique,seed_60_top_percent,seed_60_rank,seed_60_hard_clique,seed_70_top_percent,seed_70_rank,seed_70_hard_clique,seed_80_top_percent,seed_80_rank,seed_80_hard_clique,seed_90_top_percent,seed_90_rank,seed_90_hard_clique,high_priority_top10_percent,validation_pair_id
14051,cardiovascular_hypertensive,14051,"(221, 1256, 3058)",Acute Coronary Syndrome,C0948089,D054058,221,Thalidomide,DB01041,562,1256,TNF,7124,1092,3058,21.907117163412128,11.046698355601231,38.82376241863652,8.87504282288455,91.1806269270298,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,20.916837958204862,9769.0,True,63.724734498115794,29762.0,True,27.931226447413497,13045.0,True,91.1806269270298,42585.0,False,22.89739636861939,10694.0,True,9.75077081192189,4554.0,True,42.454607742377526,19828.0,True,8.87504282288455,4145.0,True,12.532117163412128,5853.0,True,10.551558752997602,4928.0,True,False,50dfd5805a7c6e275afd
2604,cardiovascular_hypertensive,2604,"(221, 1281, 2043)",Acute Coronary Syndrome,C0948089,D054058,221,orlistat,DB01083,587,1281,FASN,2194,77,2043,54.14418465227818,47.51894912641316,62.74890801644399,38.93242548818088,95.13532031517644,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,47.46702637889688,22169.0,True,81.3013874614594,37971.0,True,46.6640972935937,21794.0,True,57.59249743062693,26898.0,True,52.06192189105858,24315.0,True,64.46771154504968,30109.0,True,38.93242548818088,18183.0,True,47.67471736896197,22266.0,True,95.13532031517644,44432.0,False,56.22644741349777,26260.0,True,False,5b5fc9fc2a6fcec3a161
19828,cardiovascular_hypertensive,19828,"(221, 1351, 3387)",Acute Coronary Syndrome,C0948089,D054058,221,captopril,DB01197,657,1351,MMP9,4318,1421,3387,51.79213771839671,42.17518842069202,55.38711887632751,35.88985954093868,68.98980815347721,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,40.53828365878726,18933.0,True,55.94167523124358,26127.0,True,50.89071599862967,23768.0,True,52.69355943816375,24610.0,True,61.53220280918123,28738.0,True,35.88985954093868,16762.0,True,68.98980815347721,32221.0,False,53.72344981157931,25091.0,True,47.0859027064063,21991.0,True,37.225933538883176,17386.0,True,False,43fefc55b015bf2d985a
16993,cardiovascular_hypertensive,16993,"(221, 1374, 3337)",Acute Coronary Syndrome,C0948089,D054058,221,paclitaxel,DB01229,680,1374,TUBB1,81027,1371,3337,61.39624015073655,53.93756423432682,68.28644227475162,35.56654676258993,94.53151764302844,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,58.89003083247688,27504.0,True,94.53151764302844,44150.0,False,55.2672147995889,25812.0,True,68.84849263446385,32155.0,True,53.49434737923946,24984.0,True,73.9401336073998,34533.0,True,35.56654676258993,16611.0,True,63.90244946899623,29845.0,True,53.38729016786571,24934.0,True,66.60029119561494,31105.0,True,False,4d159687ae3a81c004eb
17912,cardiovascular_hypertensive,17912,"(228, 727, 3372)",Bradycardia,C0428977,D001919,228,Amphetamine,DB00182,33,727,DRD2,1813,1406,3372,46.05815347721823,27.961202466598152,56.62684138403563,12.36724905789654,80.89242891401165,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,46.26370332305584,21607.0,True,45.85260363138061,21415.0,True,80.89242891401165,37780.0,True,22.0602089756766,10303.0,True,12.36724905789654,5776.0,True,59.12555669749914,27614.0,True,49.13069544364508,22946.0,True,45.6641829393628,21327.0,True,18.540167865707435,8659.0,True,79.44501541623843,37104.0,False,False,e5f7526682d40de61a38
27735,cardiovascular_hypertensive,27735,"(228, 739, 4046)",Bradycardia,C0428977,D001919,228,caffeine,DB00201,45,739,ADORA1,134,2080,4046,37.90360568687907,32.95167437478588,44.513317917094895,10.665039397053786,62.5171291538198,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,30.05952380952381,14039.0,True,39.48698184309695,18442.0,True,43.23826652963344,20194.0,True,36.32022953066119,16963.0,True,35.46805412812607,16565.0,True,62.5171291538198,29198.0,True,10.665039397053786,4981.0,True,44.93833504624872,20988.0,True,32.11288112367249,14998.0,True,54.686964713943134,25541.0,True,False,154119c9279f44109bce
17945,cardiovascular_hypertensive,17945,"(228, 769, 3372)",Bradycardia,C0428977,D001919,228,cabergoline,DB00248,75,769,DRD2,1813,1406,3372,33.98210003425831,20.1272910243234,52.470880438506335,8.142771497088043,55.8795820486468,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,55.80250085645769,26062.0,True,36.611425145597806,17099.0,True,31.352774922918808,14643.0,True,16.882922233641658,7885.0,True,8.142771497088043,3803.0,True,53.759849263446384,25108.0,True,48.603973963686194,22700.0,True,29.86039739636862,13946.0,True,10.872730387118876,5078.0,True,55.8795820486468,26098.0,True,False,d46e80a1104f2ad2f0ef
17963,cardiovascular_hypertensive,17963,"(228, 778, 3372)",Bradycardia,C0428977,D001919,228,ropinirole,DB00268,84,778,DRD2,1813,1406,3372,44.208204864679686,25.46355772524837,53.56339928057554,14.309266872216512,77.33384720794793,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,46.67694415895855,21800.0,True,41.73946557040082,19494.0,True,77.33384720794793,36118.0,True,19.3709318259678,9047.0,True,20.694158958547447,9665.0,True,55.13446385748544,25750.0,True,48.85020554984584,22815.0,True,39.77175402535115,18575.0,True,14.309266872216512,6683.0,True,70.97893114080165,33150.0,True,False,8a324007ea026c89301f
17982,cardiovascular_hypertensive,17982,"(228, 808, 3372)",Bradycardia,C0428977,D001919,228,dihydroergotamine,DB00320,114,808,DRD2,1813,1406,3372,49.991435423090095,34.853545734840694,58.235911270983216,9.515244946899625,78.24811579307982,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,52.121873929427885,24343.0,True,47.86099691675231,22353.0,True,78.24811579307982,36545.0,True,27.72781774580336,12950.0,True,9.515244946899625,4444.0,True,59.5773381294964,27825.0,True,45.20169578622816,21111.0,True,54.211630695443645,25319.0,True,31.40416238437821,14667.0,True,76.53948269955464,35747.0,False,False,7c3949f962370014aad2
18051,cardiovascular_hypertensive,18051,"(228, 853, 3372)",Bradycardia,C0428977,D001919,228,SULPIRIDE,DB00391,159,853,DRD2,1813,1406,3372,41.83474648852346,25.5882793764988,53.44295991778006,7.9843268242548815,93.61510791366906,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,93.61510791366906,43722.0,False,41.13138060979787,19210.0,True,56.08513189448441,26194.0,True,24.263446385748544,11332.0,True,7.9843268242548815,3729.0,True,45.51644398766701,21258.0,True,29.56277834874957,13807.0,True,42.538112367249056,19867.0,True,14.59403905447071,6816.0,True,60.24323398424118,28136.0,True,False,8e3f8becf100975c2fae
18086,cardiovascular_hypertensive,18086,"(228, 868, 3372)",Bradycardia,C0428977,D001919,228,pramipexole,DB00413,174,868,DRD2,1813,1406,3372,46.74546077423776,36.59108427543679,58.13634806440562,12.11887632750942,83.52389516957862,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,48.88232271325796,22830.0,True,44.60859883521754,20834.0,True,83.52389516957862,39009.0,False,25.9656560465913,12127.0,True,35.221822541966425,16450.0,True,60.125471051730045,28081.0,True,52.16897910243234,24365.0,True,40.69886947584789,19008.0,True,12.11887632750942,5660.0,True,69.60431654676259,32508.0,True,False,9131c255719692d35711
18104,cardiovascular_hypertensive,18104,"(228, 873, 3372)",Bradycardia,C0428977,D001919,228,promazine,DB00420,179,873,DRD2,1813,1406,3372,31.321728331620417,19.96028177458033,44.73171462829736,9.039910928400136,53.40227817745804,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,26.07057211373758,12176.0,True,44.7499143542309,20900.0,True,47.0773381294964,21987.0,True,17.540253511476532,8192.0,True,9.039910928400136,4222.0,True,44.67711545049674,20866.0,True,34.43816375471052,16084.0,True,28.20529290853032,13173.0,True,17.923518328194586,8371.0,True,53.40227817745804,24941.0,True,False,d24e095b167fe989214e
36069,cardiovascular_hypertensive,36069,"(228, 874, 4761)",Bradycardia,C0428977,D001919,228,spironolactone,DB00421,180,874,CACNA1D,776,2795,4761,41.04038198013018,32.351618705035975,50.91319801301815,13.591983556012334,71.80755395683454,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,53.17103460089072,24833.0,True,33.080678314491266,15450.0,True,44.13968824940048,20615.0,True,28.29522096608428,13215.0,True,41.37118876327509,19322.0,True,71.80755395683454,33537.0,True,13.591983556012334,6348.0,True,40.70957519698527,19013.0,True,32.10859883521754,14996.0,True,55.414953751284685,25881.0,True,False,c89f84f5baaf45d6c499
35570,cardiovascular_hypertensive,35570,"(228, 877, 4715)",Bradycardia,C0428977,D001919,228,hyoscyamine,DB00424,183,877,CHRM2,1129,2749,4715,36.73239979445016,29.938549160671464,46.24925059952038,21.47567660157588,58.17488866050017,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,32.22636176772868,15051.0,True,42.57022953066119,19882.0,True,29.82828023295649,13931.0,True,28.68705035971223,13398.0,True,30.26935594381637,14137.0,True,58.17488866050017,27170.0,True,47.47559095580678,22173.0,True,41.23843782117164,19260.0,True,21.47567660157588,10030.0,True,53.410842754367934,24945.0,True,False,597edb652f5091fa702c
18122,cardiovascular_hypertensive,18122,"(228, 881, 3372)",Bradycardia,C0428977,D001919,228,prochlorperazine,DB00433,187,881,DRD2,1813,1406,3372,41.97070914696814,29.71533487495718,50.62681997259335,7.877269612881124,70.91041452552244,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,37.34155532716684,17440.0,True,45.92112024665982,21447.0,True,70.91041452552244,33118.0,True,25.582391229873245,11948.0,True,7.877269612881124,3679.0,True,50.89499828708462,23770.0,True,38.02029804727646,17757.0,True,49.82228502911956,23269.0,True,27.17326139088729,12691.0,True,69.00479616306954,32228.0,True,False,9929a9027b2650a4ae7c
18140,cardiovascular_hypertensive,18140,"(228, 898, 3372)",Bradycardia,C0428977,D001919,228,imipramine,DB00458,204,898,DRD2,1813,1406,3372,43.420263788968825,26.621381466255567,60.02109027064063,12.971051730044536,82.17925659472422,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,33.50890715998629,15650.0,True,43.64294278862624,20383.0,True,82.17925659472422,38381.0,True,24.325539568345324,11361.0,True,12.971051730044536,6058.0,True,62.5428228845495,29210.0,True,52.45589242891401,24499.0,True,43.197584789311406,20175.0,True,20.156731757451183,9414.0,True,79.94176087701267,37336.0,False,False,89f0431b68616936eac2
18158,cardiovascular_hypertensive,18158,"(228, 909, 3372)",Bradycardia,C0428977,D001919,228,chlorpromazine,DB00477,215,909,DRD2,1813,1406,3372,29.09386776293251,18.98284943473793,38.53952552243919,6.97156560465913,75.71728331620417,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,27.224648852346693,12715.0,True,30.96308667351833,14461.0,True,39.493405275779374,18445.0,True,16.799417608770128,7846.0,True,6.97156560465913,3256.0,True,49.07502569373073,22920.0,True,35.67788626241864,16663.0,True,25.533144912641315,11925.0,True,13.02243919150394,6082.0,True,75.71728331620417,35363.0,False,False,97efae467453d59a9c9b
18175,cardiovascular_hypertensive,18175,"(228, 923, 3372)",Bradycardia,C0428977,D001919,228,haloperidol,DB00502,229,923,DRD2,1813,1406,3372,36.00976361767729,23.056376327509422,56.24625299760192,6.290681740322028,82.39765330592668,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,31.9308838643371,14913.0,True,40.08864337101747,18723.0,True,82.39765330592668,38483.0,False,18.535885577252483,8657.0,True,20.13317917094896,9403.0,True,59.31183624528949,27701.0,True,47.049503254539225,21974.0,True,31.82596779719082,14864.0,True,6.290681740322028,2938.0,True,63.67977046933881,29741.0,True,False,b827a3759144815e13a9
18194,cardiovascular_hypertensive,18194,"(228, 925, 3372)",Bradycardia,C0428977,D001919,228,triflupromazine,DB00508,231,925,DRD2,1813,1406,3372,41.74910071942446,27.34562350119904,51.38157331277834,5.408530318602261,66.94073312778349,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,39.39063035286057,18397.0,True,44.56149366221309,20812.0,True,63.02243919150394,29434.0,True,25.03639945186708,11693.0,True,5.408530318602261,2526.0,True,53.6549331963001,25059.0,True,34.27329564919493,16007.0,True,44.107571085988354,20600.0,True,24.98072970195272,11667.0,True,66.94073312778349,31264.0,True,False,ff98d9158a4f93a70eac
40238,cardiovascular_hypertensive,40238,"(228, 935, 5262)",Bradycardia,C0428977,D001919,228,cyclophosphamide,DB00531,241,935,CYP2D6,1565,3296,5262,33.318345323741006,20.766957862281604,47.20741264131552,4.387204522096608,79.51567317574512,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,79.51567317574512,37137.0,False,28.796248715313464,13449.0,True,14.19578622816033,6630.0,True,35.954093867762936,16792.0,True,47.65116478245975,22255.0,True,30.68259677971908,14330.0,True,4.387204522096608,2049.0,True,18.09052757793765,8449.0,True,65.86373758136348,30761.0,True,45.87615621788284,21426.0,True,False,8a61db26383e2426bd2c
27748,cardiovascular_hypertensive,27748,"(228, 953, 4046)",Bradycardia,C0428977,D001919,228,lamotrigine,DB00555,259,953,ADORA1,134,2080,4046,46.67908530318602,43.61403734155533,66.1378040424803,32.28203151764303,77.03622816032887,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,48.858770126755736,22819.0,True,43.49306269270298,20313.0,True,75.93782117163413,35466.0,True,43.97696128811237,20539.0,True,41.193473792394656,19239.0,True,77.03622816032887,35979.0,False,32.28203151764303,15077.0,True,58.03143199725933,27103.0,True,44.49940047961631,20783.0,True,68.83992805755396,32151.0,True,False,586a59c0331d774e0241
18267,cardiovascular_hypertensive,18267,"(228, 958, 3372)",Bradycardia,C0428977,D001919,228,cinnarizine,DB00568,264,958,DRD2,1813,1406,3372,42.53704179513532,27.9242677286742,52.435551558753,16.304813292223365,80.00813634806441,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,42.876413155190136,20025.0,True,43.3881466255567,20264.0,True,80.00813634806441,37367.0,True,23.83093525179856,11130.0,True,17.54239465570401,8193.0,True,55.45135320315176,25898.0,True,42.1976704350805,19708.0,True,40.20426515930113,18777.0,True,16.304813292223365,7615.0,True,75.66161356628983,35337.0,False,False,68158f13330f441f236f
29437,cardiovascular_hypertensive,29437,"(228, 961, 4171)",Bradycardia,C0428977,D001919,228,propranolol,DB00571,267,961,HTR1A,3350,2205,4171,37.23021582733813,26.13694758478931,45.88846779719082,15.06723192874272,55.1986981843097,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,39.69039054470709,18537.0,True,55.1986981843097,25780.0,True,27.755652620760536,12963.0,True,25.59737923946557,11955.0,True,15.06723192874272,7037.0,True,52.31457690990065,24433.0,True,46.83967112024666,21876.0,True,34.77004110996917,16239.0,True,15.25351147653306,7124.0,True,43.0348578280233,20099.0,True,False,1030305626f3988b25dd
18285,cardiovascular_hypertensive,18285,"(228, 970, 3372)",Bradycardia,C0428977,D001919,228,lisuride,DB00589,276,970,DRD2,1813,1406,3372,41.290895854744775,23.00391829393628,63.95169578622816,10.60080507022953,73.30635491606715,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,67.18268242548818,31377.0,True,39.70323741007194,18543.0,True,69.25531003768414,32345.0,True,19.411613566289827,9066.0,True,10.60080507022953,4951.0,True,54.2587358684481,25341.0,True,42.87855429941761,20026.0,True,33.780832476875645,15777.0,True,18.03485782802329,8423.0,True,73.30635491606715,34237.0,True,False,06119be0a91f0c3b8c2c
18303,cardiovascular_hypertensive,18303,"(228, 990, 3372)",Bradycardia,C0428977,D001919,228,fluphenazine,DB00623,296,990,DRD2,1813,1406,3372,44.44158958547448,29.162919664268586,55.75057810894142,8.031431997259336,76.85423090099349,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,50.88001027749229,23763.0,True,44.52937649880096,20797.0,True,69.66640972935937,32537.0,True,25.2933367591641,11813.0,True,8.031431997259336,3751.0,True,57.37410071942446,26796.0,True,40.771668379582046,19042.0,True,44.353802672148,20715.0,True,14.653991092840014,6844.0,True,76.85423090099349,35894.0,False,False,33acc18dca76b7b0e990
27755,cardiovascular_hypertensive,27755,"(228, 1000, 4046)",Bradycardia,C0428977,D001919,228,adenosine,DB00640,306,1000,ADORA1,134,2080,4046,50.29976019184653,46.39163669064748,54.14900222679,29.873244261733472,72.63617677286742,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,46.30866735183282,21628.0,True,53.22242206235012,24857.0,True,72.63617677286742,33924.0,True,45.6641829393628,21327.0,True,46.64054470709147,21783.0,True,54.45786228160329,25434.0,True,48.61039739636862,22703.0,True,56.65467625899281,26460.0,True,29.873244261733472,13952.0,True,51.98912298732443,24281.0,True,False,568b9f8c994b6581ce35
27762,cardiovascular_hypertensive,27762,"(228, 1009, 4046)",Bradycardia,C0428977,D001919,228,dyphylline,DB00651,315,1009,ADORA1,134,2080,4046,59.26580164439876,45.04271582733813,61.22816032887975,38.33290510448784,66.84009934909216,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,60.44021925316889,28228.0,True,61.44227475162727,28696.0,True,66.84009934909216,31217.0,True,53.19244604316547,24843.0,True,42.326139088729015,19768.0,True,60.5858170606372,28296.0,True,38.33290510448784,17903.0,True,62.25805070229531,29077.0,True,40.450496745460775,18892.0,True,58.09138403562864,27131.0,True,False,f53c679dd29988f3b498
36089,cardiovascular_hypertensive,36089,"(228, 1016, 4761)",Bradycardia,C0428977,D001919,228,verapamil,DB00661,322,1016,CACNA1D,776,2795,4761,54.13883179170949,40.269570058239125,58.28836930455636,14.319972593353889,71.90390544707091,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,54.10671462829736,25270.0,True,48.89302843439534,22835.0,True,54.17094895512162,25300.0,True,37.39508393285372,17465.0,True,59.06560465912984,27586.0,True,71.90390544707091,33582.0,True,14.319972593353889,6688.0,True,55.9566632408359,26134.0,True,29.30584104145256,13687.0,True,63.36930455635492,29596.0,True,False,43ad2a72a59c9183370f
18322,cardiovascular_hypertensive,18322,"(228, 1017, 3372)",Bradycardia,C0428977,D001919,228,trimethobenzamide,DB00662,323,1017,DRD2,1813,1406,3372,43.980173004453576,34.46653391572456,58.701074854402194,9.560208975676602,64.53194587187393,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,42.07348406988695,19650.0,True,43.36887632750942,20255.0,True,64.53194587187393,30139.0,True,28.325196985268928,13229.0,True,9.560208975676602,4465.0,True,44.59146968139774,20826.0,True,31.9308838643371,14913.0,True,53.42583076396026,24952.0,True,62.57065775950668,29223.0,True,60.45948955121617,28237.0,True,False,fff0eec4cb05bba7b289
18359,cardiovascular_hypertensive,18359,"(228, 1050, 3372)",Bradycardia,C0428977,D001919,228,Apomorphine,DB00714,356,1050,DRD2,1813,1406,3372,51.75145597807468,27.1165210688592,59.26794278862624,14.277149708804384,75.55669749914354,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,57.75522439191504,26974.0,True,43.94270298047277,20523.0,True,75.55669749914354,35288.0,True,21.50779376498801,10045.0,True,14.277149708804384,6668.0,True,59.77218225419664,27916.0,True,51.6208461801987,24109.0,True,51.88206577595066,24231.0,True,18.74357656731757,8754.0,True,74.02792052072627,34574.0,True,False,e44c8f1ec88ecfbd220e
18394,cardiovascular_hypertensive,18394,"(228, 1061, 3372)",Bradycardia,C0428977,D001919,228,risperidone,DB00734,367,1061,DRD2,1813,1406,3372,42.158059266872215,26.005802500856458,59.95203836930456,12.091041452552243,78.90972935936965,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,41.414011647824594,19342.0,True,42.90210688591984,20037.0,True,69.7670435080507,32584.0,True,22.0516443987667,10299.0,True,12.091041452552243,5647.0,True,61.5343439534087,28739.0,True,55.20512161699212,25783.0,True,37.86827680712573,17686.0,True,15.026550188420693,7018.0,True,78.90972935936965,36854.0,False,False,f837bd1d77ba39c0bf3d
27769,cardiovascular_hypertensive,27769,"(228, 1109, 4046)",Bradycardia,C0428977,D001919,228,pentoxifylline,DB00806,415,1109,ADORA1,134,2080,4046,34.67261904761905,31.358127783487497,37.55192274751627,9.02492291880781,46.57845152449469,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,37.92822884549504,17714.0,True,30.389260020554985,14193.0,True,46.57845152449469,21754.0,True,32.05507022953066,14971.0,True,31.12581363480644,14537.0,True,44.35808496060295,20717.0,True,9.02492291880781,4215.0,True,33.07211373758136,15446.0,True,36.42300445357999,17011.0,True,36.273124357656734,16941.0,True,False,88d6c12775cbdfd6752c
36097,cardiovascular_hypertensive,36097,"(228, 1120, 4761)",Bradycardia,C0428977,D001919,228,levomenthol,DB00825,426,1120,CACNA1D,776,2795,4761,60.49695957519698,54.66608855772525,68.7772995889003,31.335645769099006,75.00428228845495,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,61.05900993490921,28517.0,True,59.58804385063378,27830.0,True,62.36510791366906,29127.0,True,45.58281945871874,21289.0,True,53.02543679342241,24765.0,True,72.86742034943474,34032.0,True,31.335645769099006,14635.0,True,59.93490921548476,27992.0,True,75.00428228845495,35030.0,False,70.91469681397739,33120.0,True,False,727ea955948615bfe2a5
18411,cardiovascular_hypertensive,18411,"(228, 1123, 3372)",Bradycardia,C0428977,D001919,228,trifluoperazine,DB00831,429,1123,DRD2,1813,1406,3372,43.826010620075365,29.15863737581364,52.8541452552244,16.64311408016444,75.8885748544022,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,41.82939362795478,19536.0,True,45.82262761219596,21401.0,True,74.3362452894827,34718.0,True,26.715056526207604,12477.0,True,16.64311408016444,7773.0,True,55.09592326139089,25732.0,True,36.48937992463172,17042.0,True,46.12881123672491,21544.0,True,21.71976704350805,10144.0,True,75.8885748544022,35443.0,False,False,5bdae2f94d2072701eaa
18429,cardiovascular_hypertensive,18429,"(228, 1136, 3372)",Bradycardia,C0428977,D001919,228,perphenazine,DB00850,442,1136,DRD2,1813,1406,3372,41.01575882151422,25.44803442959918,48.72548389859541,13.786827680712571,76.66152792052073,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,41.1206748886605,19205.0,True,44.3366735183282,20707.0,True,76.66152792052073,35804.0,True,21.61485097636177,10095.0,True,14.32853717026379,6692.0,True,50.18842069201781,23440.0,True,36.947584789311406,17256.0,True,40.910842754367934,19107.0,True,13.786827680712571,6439.0,True,62.01610140459061,28964.0,True,False,14c8aafa234aa9146c1f
18465,cardiovascular_hypertensive,18465,"(228, 1173, 3372)",Bradycardia,C0428977,D001919,228,amantadine,DB00915,479,1173,DRD2,1813,1406,3372,39.061964713943134,25.92390373415553,46.78025436793422,6.639688249400479,65.0693730729702,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,38.67548818088387,18063.0,True,39.4484412470024,18424.0,True,47.638317917094895,22249.0,True,24.91007194244604,11634.0,True,6.639688249400479,3101.0,True,51.89277149708804,24236.0,True,28.965399109284,13528.0,True,44.20606372045221,20646.0,True,9.836416581020895,4594.0,True,65.0693730729702,30390.0,True,False,0aae2e28413049b6bd61
18482,cardiovascular_hypertensive,18482,"(228, 1183, 3372)",Bradycardia,C0428977,D001919,228,mesoridazine,DB00933,489,1183,DRD2,1813,1406,3372,48.50762247344981,32.140715998629666,67.06277834874957,5.539140116478246,74.67668722165125,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,49.2677286742035,23010.0,True,47.74751627269613,22300.0,True,74.67668722165125,34877.0,True,30.94167523124357,14451.0,True,5.539140116478246,2587.0,True,70.732699554642,33035.0,True,35.73783830078794,16691.0,True,56.05301473107229,26179.0,True,22.09446728331621,10319.0,True,73.29993148338473,34234.0,True,False,d9c1ad514e41cab3fd2c
18500,cardiovascular_hypertensive,18500,"(228, 1184, 3372)",Bradycardia,C0428977,D001919,228,maprotiline,DB00934,490,1184,DRD2,1813,1406,3372,42.25119904076739,24.651528776978417,53.307532545392256,9.635149023638231,83.04856115107914,9,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,42.12487153134635,19674.0,True,42.37752655018842,19792.0,True,83.04856115107914,38787.0,False,20.33016443987667,9495.0,True,9.635149023638231,4500.0,True,56.65253511476533,26459.0,True,43.27252483727304,20210.0,True,37.61562178828366,17568.0,True,18.47593353888318,8629.0,True,68.67291880781089,32073.0,True,False,e2031f1cdb147a713c6b
40248,cardiovascular_hypertensive,40248,"(228, 1212, 5262)",Bradycardia,C0428977,D001919,228,telithromycin,DB00976,518,1212,CYP2D6,1565,3296,5262,51.756808838643366,48.15915125042822,55.40745974648852,30.866735183281943,68.07553956834532,10,1,1,True,True,False,False,False,True,True,raw_exact_cui,False,False,raw_SD2_SD6_label_match,,52.51584446728332,24527.0,True,68.07553956834532,31794.0,True,65.04582048646797,30379.0,True,50.99777321000342,23818.0,True,55.85817060637204,26088.0,True,48.04085303186022,22437.0,True,30.866735183281943,14416.0,True,41.51892771497088,19391.0,True,48.51404590613224,22658.0,True,54.05532716683796,25246.0,True,False,3abbdd32696d342ab425
